# Run 1: x_init=0.461, y_init=0.865, heading_init=2.139, lightX=0.688, lightY=0.631
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
241,0.390188,0.814480,-121.910500,0.000000,0.000000,0.000000,0.122251,-0.136094,0.019490
242,0.382001,0.808738,-122.411530,0.000000,0.000000,0.000000,0.125125,-0.139421,0.020063
243,0.372062,0.807635,-122.913361,0.000000,0.000000,0.000000,0.130916,-0.139615,0.020122
244,0.362817,0.811448,-123.450722,0.000000,0.000000,0.000000,0.138203,-0.149556,0.021492
245,0.356828,0.819456,-124.043686,0.000000,0.000000,0.000000,0.145083,-0.165055,0.023692
246,0.356336,0.829444,-124.641411,0.000000,0.000000,0.000000,0.149267,-0.166285,0.023977
247,0.361550,0.837977,-125.263573,0.000000,0.000000,0.000000,0.149289,-0.173181,0.024859
248,0.370760,0.841872,-125.851761,0.000000,0.000000,0.000000,0.144985,-0.163675,0.023551
249,0.380584,0.840003,-126.414787,0.000000,0.000000,0.016999,0.138064,-0.156772,0.022446
250,0.387893,0.833179,-127.025024,0.120996,0.000000,0.000000,0.130822,-0.170464,0.023781
251,0.389973,0.823397,-127.518791,0.000000,0.000000,0.000000,0.125725,-0.137479,0.019693
252,0.387168,0.813799,-128.021423,0.000000,0.000000,0.000000,0.123810,-0.139867,0.020124
253,0.380086,0.806738,-128.534851,0.000000,0.000000,0.000000,0.125595,-0.142949,0.020480
254,0.370450,0.804067,-129.095673,0.000000,0.000000,0.000000,0.130692,-0.156047,0.022469
255,0.360868,0.806930,-129.671204,0.000000,0.000000,0.000000,0.137867,-0.160264,0.022933
256,0.354389,0.814547,-130.268021,0.000000,0.000000,0.000000,0.144882,-0.166079,0.023895
257,0.353310,0.824488,-130.879272,0.000000,0.000000,0.000000,0.149344,-0.170028,0.024542
258,0.358132,0.833249,-131.452759,0.000000,0.000000,0.000000,0.149600,-0.159595,0.022949
259,0.366936,0.837992,-132.063705,0.000000,0.000000,0.000000,0.145807,-0.170077,0.024394
260,0.376868,0.836826,-132.646088,0.000000,0.000000,0.022999,0.139047,-0.162060,0.023316
261,0.384521,0.830390,-133.300690,0.113996,0.000000,0.000000,0.131739,-0.182758,0.025610
262,0.386674,0.820624,-133.802765,0.000000,0.000000,0.000000,0.126644,-0.139714,0.020100
263,0.383862,0.811028,-134.341812,0.000000,0.000000,0.000000,0.124807,-0.150032,0.021552
264,0.376523,0.804236,-134.872543,0.000000,0.000000,0.000000,0.126931,-0.147759,0.021177
265,0.366755,0.802093,-135.399094,0.000000,0.000000,0.000000,0.132375,-0.146541,0.021063
266,0.357233,0.805150,-135.993927,0.000000,0.000000,0.000000,0.139637,-0.165602,0.023738
267,0.351060,0.813017,-136.560013,0.000000,0.000000,0.000000,0.146556,-0.157502,0.022689
268,0.350069,0.822968,-137.159149,0.000000,0.000000,0.000000,0.150939,-0.166632,0.024078
269,0.354862,0.831744,-137.792419,0.000000,0.000000,0.000000,0.151163,-0.176173,0.025404
270,0.363919,0.835982,-138.352829,0.000000,0.000000,0.000000,0.146927,-0.155928,0.022455
271,0.373844,0.834758,-138.912827,0.000000,0.000000,0.000000,0.140092,-0.155886,0.022365
272,0.381603,0.828448,-139.565964,0.097996,0.000000,0.000000,0.132750,-0.182243,0.025658
273,0.383930,0.818723,-140.110245,0.000000,0.000000,0.000000,0.127590,-0.151471,0.021779
274,0.380886,0.809198,-140.663284,0.000000,0.000000,0.000000,0.125972,-0.153912,0.022128
